Language,ID,L1,L2,EnglishL2,English_MP,Dialect,Sex,Age,Meaning,Team,UniqueItem,Rep,Choice,ACC,Name,ISO639.3,Script,Genus,Autotyp_Area,Continent,Longitude,Latitude,Family,category,subcategory,Animacy
CN,CN_2091068,chinese,NA,NA,NA,hubei,F,36,eat,IL,IL_eat.wav,1,eat,1,Chinese,cmn,different,Sino-Tibetan,Southeast Asia,S/SE Asia,110,35,other,action,action,animate
CN,CN_2091465,chinese,NA,NA,NA,hunan,F,35,hide,IL,IL_hide.wav,4,dull,0,Chinese,cmn,different,Sino-Tibetan,Southeast Asia,S/SE Asia,110,35,other,action,action,animate
CN,CN_2091822,chinese,NA,NA,NA,NA,F,44,man,BW,BW_man.wav,3,this,0,Chinese,cmn,different,Sino-Tibetan,Southeast Asia,S/SE Asia,110,35,other,noun,people,animate
CN,CN_2092617,chinese,NA,NA,NA,NA,F,39,big,MS,MS_big.wav,1,dull,0,Chinese,cmn,different,Sino-Tibetan,Southeast Asia,S/SE Asia,110,35,other,property,adjective,animate
CN,CN_2092884,chinese,NA,NA,NA,NA,M,44,fruit,GB,GB_fruit.wav,5,cook,0,Chinese,cmn,different,Sino-Tibetan,Southeast Asia,S/SE Asia,110,35,other,noun,inanimate,inanimate
CN,CN_2092990,chinese,NA,NA,NA,NA,M,45,knife,KD,KD_knife.wav,27,cut,0,Chinese,cmn,different,Sino-Tibetan,Southeast Asia,S/SE Asia,110,35,other,noun,inanimate,inanimate
CN,CN_2093224,chinese,NA,NA,NA,NA,F,47,man,BW,BW_man.wav,3,man,1,Chinese,cmn,different,Sino-Tibetan,Southeast Asia,S/SE Asia,110,35,other,noun,people,animate
CN,CN_2094865,chinese,NA,NA,NA,NA,F,45,fruit,KD,KD_fruit.wav,2,fruit,1,Chinese,cmn,different,Sino-Tibetan,Southeast Asia,S/SE Asia,110,35,other,noun,inanimate,inanimate
CN,CN_2095358,chinese,NA,NA,NA,hubei,F,44,water,KD,KD_water.wav,4,water,1,Chinese,cmn,different,Sino-Tibetan,Southeast Asia,S/SE Asia,110,35,other,noun,inanimate,inanimate
CN,CN_2095401,chinese,NA,NA,NA,NA,M,46,snake,SU,SU_snake.wav,6,cut,0,Chinese,cmn,different,Sino-Tibetan,Southeast Asia,S/SE Asia,110,35,other,noun,animal,animate
DK,DK_2142882,danish,NA,NA,NA,NA,F,29,cut,KR,KR_cut.wav,2,cut,1,Danish,dan,roman,IE,Europe,W and SW Eurasia,10,56,IE,action,action,animate
DK,DK_2143723,danish,NA,NA,NA,NA,M,22,fruit,KD,KD_fruit.wav,3,fruit,1,Danish,dan,roman,IE,Europe,W and SW Eurasia,10,56,IE,noun,inanimate,inanimate
FA,FA_2086501,farsi,NA,NA,NA,NA,F,48,this,NC,NC_this.wav,2,water,0,Farsi,fas,different,IE,Greater Mesopotamia,W and SW Eurasia,54,32,IE,property,demonstrative,animate
FA,FA_2103865,farsi,NA,NA,NA,bakhtiari,M,31,one,NC,NC_one.wav,16,clapping,0,Farsi,fas,different,IE,Greater Mesopotamia,W and SW Eurasia,54,32,IE,property,quantifier,animate
FA,FA_2152327,farsi,NA,NA,NA,NA,M,21,this,IL,IL_this.wav,4,man,0,Farsi,fas,different,IE,Greater Mesopotamia,W and SW Eurasia,54,32,IE,property,demonstrative,animate
FR,FR_2098592,french,NA,NA,NA,NA,M,69,big,MS,MS_big.wav,3,sleep,0,French,fra,roman,IE,Europe,W and SW Eurasia,25,62,IE,property,adjective,animate
FR,FR_2098910,french,NA,NA,NA,NA,M,70,child,GB,GB_child.wav,3,this,0,French,fra,roman,IE,Europe,W and SW Eurasia,25,62,IE,noun,people,animate
FR,FR_2099016,french,NA,NA,NA,NA,F,33,one,NC,NC_one.wav,9,one,1,French,fra,roman,IE,Europe,W and SW Eurasia,25,62,IE,property,quantifier,animate
FR,FR_2103186,french,NA,NA,NA,NA,F,31,tiger,KR,KR_tiger.wav,3,tiger,1,French,fra,roman,IE,Europe,W and SW Eurasia,25,62,IE,noun,animal,animate
FR,FR_2106696,french,NA,NA,NA,NA,M,50,hunt,IL,IL_hunt.wav,3,hunt,1,French,fra,roman,IE,Europe,W and SW Eurasia,25,62,IE,action,action,animate
DE,DE_2006992,german,NA,NA,NA,NA,F,28,cook,KD,KD_cook.wav,3,rock,0,German,deu,roman,IE,Europe,W and SW Eurasia,10,52,IE,action,action,animate
HU,HU_2114319,hungarian,NA,NA,NA,NA,F,66,one,BW,BW_one.wav,8,eat,0,Hungarian,hun,roman,Finno-Ugric,Europe,W and SW Eurasia,20,47,other,property,quantifier,animate
HU,HU_2115135,hungarian,NA,NA,NA,NA,F,48,pound,KR,KR_pound.wav,3,pound,1,Hungarian,hun,roman,Finno-Ugric,Europe,W and SW Eurasia,20,47,other,action,action,animate
HU,HU_2115509,hungarian,NA,NA,NA,NA,F,30,woman,KR,KR_woman.wav,3,cook,0,Hungarian,hun,roman,Finno-Ugric,Europe,W and SW Eurasia,20,47,other,noun,people,animate
HU,HU_2116335,hungarian,NA,NA,NA,NA,F,56,meat,BW,BW_meat.wav,2,eat,0,Hungarian,hun,roman,Finno-Ugric,Europe,W and SW Eurasia,20,47,other,noun,inanimate,inanimate
HU,HU_2117472,hungarian,NA,NA,NA,NA,F,57,man,KD,KD_man.wav,4,bad,0,Hungarian,hun,roman,Finno-Ugric,Europe,W and SW Eurasia,20,47,other,noun,people,animate
HU,HU_2118967,hungarian,NA,NA,NA,NA,F,56,meat,KR,KR_meat.wav,8,meat,1,Hungarian,hun,roman,Finno-Ugric,Europe,W and SW Eurasia,20,47,other,noun,inanimate,inanimate
HU,HU_2147124,hungarian,NA,NA,NA,NA,F,50,many,LJ,LJ_many.wav,3,gather,0,Hungarian,hun,roman,Finno-Ugric,Europe,W and SW Eurasia,20,47,other,property,quantifier,animate
HU,HU_2147763,hungarian,NA,NA,NA,kalocsa,F,84,one,KR,KR_one.wav,3,fire,0,Hungarian,hun,roman,Finno-Ugric,Europe,W and SW Eurasia,20,47,other,property,quantifier,animate
IT,IT_2076544,italian,NA,NA,NA,NA,F,19,knife,KD,KD_knife.wav,6,cook,0,Italian,ita,roman,IE,Europe,W and SW Eurasia,12,43,IE,noun,inanimate,inanimate
IT,IT_2081895,italian,NA,NA,NA,abruzzo,F,19,one,KR,KR_one.wav,9,gather,0,Italian,ita,roman,IE,Europe,W and SW Eurasia,12,43,IE,property,quantifier,animate
JP,JP_2026184,japanese,NA,NA,NA,NA,M,28,knife,KD,KD_knife.wav,1,fire,0,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,noun,inanimate,inanimate
JP,JP_2027830,japanese,NA,NA,NA,gifu,F,36,cut,SU,SU_cut.wav,2,cut,1,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,action,action,animate
JP,JP_2040449,japanese,NA,NA,NA,"yanagawa, fukoka",F,21,many,GB,GB_many.wav,5,hide,0,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,property,quantifier,animate
JP,JP_2040555,japanese,NA,NA,NA,NA,F,44,cut,SU,SU_cut.wav,3,bad,0,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,action,action,animate
JP,JP_2040873,japanese,NA,NA,NA,NA,F,31,water,IL,IL_water.wav,3,this,0,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,noun,inanimate,inanimate
JP,JP_2042623,japanese,NA,NA,NA,hiroshima,M,22,hunt,IL,IL_hunt.wav,5,hunt,1,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,action,action,animate
JP,JP_2042915,japanese,NA,NA,NA,NA,F,19,that,NC,NC_that.wav,2,woman,0,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,property,demonstrative,animate
JP,JP_2043601,japanese,NA,NA,NA,NA,F,54,child,IL,IL_child.wav,1,child,1,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,noun,people,animate
JP,JP_2044816,japanese,NA,NA,NA,NA,F,18,sharp,NC,NC_sharp.wav,1,sharp,1,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,property,adjective,animate
JP,JP_2045099,japanese,NA,NA,NA,NA,F,23,water,SU,SU_water.wav,1,water,1,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,noun,inanimate,inanimate
JP,JP_2045327,japanese,NA,NA,NA,NA,F,20,one,NC,NC_one.wav,4,one,1,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,property,quantifier,animate
JP,JP_2046213,japanese,NA,NA,NA,toyama,F,21,meat,BW,BW_meat.wav,2,meat,1,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,noun,inanimate,inanimate
JP,JP_2046608,japanese,NA,NA,NA,NA,F,18,knife,KD,KD_knife.wav,8,knife,1,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,noun,inanimate,inanimate
JP,JP_2047655,japanese,NA,NA,NA,hokkaido,F,18,this,SU,SU_this.wav,5,big,0,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,property,demonstrative,animate
JP,JP_2047879,japanese,NA,NA,NA,NA,F,18,small,NC,NC_small.wav,4,small,1,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,property,adjective,animate
JP,JP_2048091,japanese,NA,NA,NA,NA,F,19,cook,KR,KR_cook.wav,2,one,0,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,action,action,animate
JP,JP_2048197,japanese,NA,NA,NA,NA,F,19,cut,GB,GB_cut.wav,1,cut,1,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,action,action,animate
JP,JP_2048409,japanese,NA,NA,NA,NA,F,19,dull,GB,GB_dull.wav,4,dull,1,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,property,adjective,animate
JP,JP_2048515,japanese,NA,NA,NA,okoyama,F,18,child,IL,IL_child.wav,3,child,1,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,noun,people,animate
JP,JP_2048621,japanese,NA,NA,NA,NA,F,18,hide,IL,IL_hide.wav,1,snake,0,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,action,action,animate
JP,JP_2050804,japanese,NA,NA,NA,NA,F,18,that,NC,NC_that.wav,2,child,0,Japanese,jpn,different,Japanese,N Coast Asia,N-C Asia,140,37,other,property,demonstrative,animate
KR,KR_2193036,korean,NA,NA,NA,NA,F,33,one,NC,NC_one.wav,5,clapping,0,Korean,kor,different,Korean,N Coast Asia,N-C Asia,128,37.5,other,property,quantifier,animate
PL,PL_2023817,polish,NA,NA,NA,NA,F,25,snake,SU,SU_snake.wav,4,snake,1,Polish,pol,roman,IE,Europe,W and SW Eurasia,20,52,IE,noun,animal,animate
PT,PT_2127456,portuguese,NA,NA,NA,NA,F,36,pound,KR,KR_pound.wav,4,pound,1,Portuguese,por,roman,IE,Europe,W and SW Eurasia,-8,39,IE,action,action,animate
PT,PT_2132703,portuguese,NA,NA,NA,NA,F,21,this,NC,NC_this.wav,14,woman,0,Portuguese,por,roman,IE,Europe,W and SW Eurasia,-8,39,IE,property,demonstrative,animate
PT,PT_2132705,portuguese,NA,NA,NA,NA,F,21,eat,KD,KD_eat.wav,1,eat,1,Portuguese,por,roman,IE,Europe,W and SW Eurasia,-8,39,IE,action,action,animate
PT,PT_2132707,portuguese,NA,NA,NA,NA,F,22,many,KR,KR_many.wav,3,that,0,Portuguese,por,roman,IE,Europe,W and SW Eurasia,-8,39,IE,property,quantifier,animate
PT,PT_2132709,portuguese,NA,NA,NA,NA,F,25,knife,KD,KD_knife.wav,2,woman,0,Portuguese,por,roman,IE,Europe,W and SW Eurasia,-8,39,IE,noun,inanimate,inanimate
PT,PT_2132711,portuguese,NA,NA,NA,NA,F,21,rock,KR,KR_rock.wav,9,clapping,0,Portuguese,por,roman,IE,Europe,W and SW Eurasia,-8,39,IE,noun,inanimate,inanimate
PT,PT_2132713,portuguese,NA,NA,NA,NA,F,21,fire,KD,KD_fire.wav,6,fire,1,Portuguese,por,roman,IE,Europe,W and SW Eurasia,-8,39,IE,noun,inanimate,inanimate
PT,PT_2132715,portuguese,NA,NA,NA,NA,F,21,knife,BW,BW_knife.wav,7,hunt,0,Portuguese,por,roman,IE,Europe,W and SW Eurasia,-8,39,IE,noun,inanimate,inanimate
PT,PT_2132718,portuguese,NA,NA,NA,NA,M,22,fruit,IL,IL_fruit.wav,3,fruit,1,Portuguese,por,roman,IE,Europe,W and SW Eurasia,-8,39,IE,noun,inanimate,inanimate
PT,PT_2132737,portuguese,NA,NA,NA,NA,F,22,snake,NC,NC_snake.wav,1,fire,0,Portuguese,por,roman,IE,Europe,W and SW Eurasia,-8,39,IE,noun,animal,animate
PT,PT_2132809,portuguese,NA,NA,NA,NA,F,22,sleep,NC,NC_sleep.wav,2,sleep,1,Portuguese,por,roman,IE,Europe,W and SW Eurasia,-8,39,IE,action,action,animate
PT,PT_2132862,portuguese,NA,NA,NA,NA,M,21,deer,IL,IL_deer.wav,7,water,0,Portuguese,por,roman,IE,Europe,W and SW Eurasia,-8,39,IE,noun,animal,animate
PT,PT_2133628,portuguese,NA,NA,NA,NA,F,22,bad,IL,IL_bad.wav,2,bad,1,Portuguese,por,roman,IE,Europe,W and SW Eurasia,-8,39,IE,property,adjective,animate
PT,PT_2133765,portuguese,NA,NA,NA,NA,F,23,snake,NC,NC_snake.wav,2,snake,1,Portuguese,por,roman,IE,Europe,W and SW Eurasia,-8,39,IE,noun,animal,animate
PT,PT_2133859,portuguese,NA,NA,NA,NA,F,22,tiger,KR,KR_tiger.wav,2,dull,0,Portuguese,por,roman,IE,Europe,W and SW Eurasia,-8,39,IE,noun,animal,animate
PT,PT_2133956,portuguese,NA,NA,NA,NA,F,21,meat,IL,IL_meat.wav,1,meat,1,Portuguese,por,roman,IE,Europe,W and SW Eurasia,-8,39,IE,noun,inanimate,inanimate
PT,PT_2134012,portuguese,NA,NA,NA,NA,F,22,woman,BW,BW_woman.wav,3,dull,0,Portuguese,por,roman,IE,Europe,W and SW Eurasia,-8,39,IE,noun,people,animate
PT,PT_2134018,portuguese,NA,NA,NA,NA,F,21,fire,GB,GB_fire.wav,3,fire,1,Portuguese,por,roman,IE,Europe,W and SW Eurasia,-8,39,IE,noun,inanimate,inanimate
RO,RO_2049802,romanian ,NA,NA,NA,NA,F,39,woman,BW,BW_woman.wav,3,big,0,Romanian,ron,roman,IE,Europe,W and SW Eurasia,25,46,IE,noun,people,animate
RU,RU_2067835,russian,NA,NA,NA,NA,F,46,deer,NC,NC_deer.wav,2,deer,1,Russian,rus,different,IE,Inner Asia,N-C Asia,38,56,IE,noun,animal,animate
RU,RU_2070226,russian,NA,NA,NA,NA,M,27,gather,AB,AB_gather.wav,3,that,0,Russian,rus,different,IE,Inner Asia,N-C Asia,38,56,IE,action,action,animate
RU,RU_2065532,russian ,NA,NA,NA,NA,F,30,child,IL,IL_child.wav,4,dull,0,Russian,rus,different,IE,Inner Asia,N-C Asia,38,56,IE,noun,people,animate
ES,ES_2108072,spanish,NA,NA,NA,NA,M,49,that,KD,KD_that.wav,8,cut,0,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,property,demonstrative,animate
ES,ES_2108379,spanish ,NA,NA,NA,NA,M,20,knife,IL,IL_knife.wav,2,knife,1,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,noun,inanimate,inanimate
SE,SE_2082177,swedish,NA,NA,NA,southern,F,42,that,NC,NC_that.wav,3,that,1,Swedish,swe,roman,IE,Europe,W and SW Eurasia,15,60,IE,property,demonstrative,animate
TH,TH_2110260,thai,NA,NA,NA,northeastern,F,39,many,KR,KR_many.wav,2,clapping,0,Thai,tha,different,Tai-Kadai,Southeast Asia,S/SE Asia,101,16,other,property,quantifier,animate
TH,TH_2112187,thai,NA,NA,NA,suphan,F,29,gather,KR,KR_gather.wav,3,gather,1,Thai,tha,different,Tai-Kadai,Southeast Asia,S/SE Asia,101,16,other,action,action,animate
TR,TR_2078008,turkish,NA,NA,NA,NA,F,28,tiger,BW,BW_tiger.wav,1,tiger,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,noun,animal,animate
TR,TR_2078114,turkish,NA,NA,NA,NA,F,27,bad,BW,BW_bad.wav,4,big,0,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,property,adjective,animate
TR,TR_2079958,turkish,NA,NA,NA,NA,F,22,one,KR,KR_one.wav,3,water,0,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,property,quantifier,animate
TR,TR_2112699,turkish,NA,NA,NA,NA,M,21,water,SU,SU_water.wav,1,water,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,noun,inanimate,inanimate
TR,TR_2112805,turkish,NA,NA,NA,NA,F,22,good,GB,GB_good.wav,3,knife,0,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,property,adjective,animate
TR,TR_2119813,turkish,NA,NA,NA,NA,F,21,man,IL,IL_man.wav,1,deer,0,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,noun,people,animate
TR,TR_2077280,turkish ,NA,NA,NA,NA,F,26,child,SU,SU_child.wav,2,child,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,noun,people,animate
TR,TR_2087035,turkish ,NA,NA,NA,NA,F,22,fire,GB,GB_fire.wav,4,cut,0,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,noun,inanimate,inanimate
ZU,ZU_2057083,zulu,NA,NA,NA,NA,M,29,child,GB,GB_child.wav,7,child,1,Zulu,zul,roman,Benue-Congo,S Africa,Africa,30,-30,other,noun,people,animate
ZU,ZU_2139344,zulu,NA,NA,NA,NA,F,21,pound,KR,KR_pound.wav,3,eat,0,Zulu,zul,roman,Benue-Congo,S Africa,Africa,30,-30,other,action,action,animate
AL,AL_2142091,albanian,"french, italian",FALSE,no,geg,F,47,rock,SU,SU_rock.wav,19,gather,0,Albanian,als,roman,IE,Europe,W and SW Eurasia,20,41,IE,noun,inanimate,inanimate
AL,AL_2145197,albanian,italian,FALSE,no,NA,F,51,knife,KD,KD_knife.wav,5,knife,1,Albanian,als,roman,IE,Europe,W and SW Eurasia,20,41,IE,noun,inanimate,inanimate
FR,FR_2101081,arabic,french,FALSE,no,NA,F,26,fire,GB,GB_fire.wav,3,snake,0,French,fra,roman,IE,Europe,W and SW Eurasia,25,62,IE,noun,inanimate,inanimate
EE,EE_2051870,estonian,swedish,FALSE,no,NA,F,46,woman,IL,IL_woman.wav,2,woman,1,Estonian,est,roman,Finno-Ugric,Inner Asia,N-C Asia,26,59,other,noun,people,animate
FR,FR_2099334,french,italian,FALSE,no,NA,F,69,meat,KR,KR_meat.wav,1,eat,0,French,fra,roman,IE,Europe,W and SW Eurasia,25,62,IE,noun,inanimate,inanimate
FR,FR_2113664,french,polish,FALSE,no,NA,F,25,fire,GB,GB_fire.wav,2,fire,1,French,fra,roman,IE,Europe,W and SW Eurasia,25,62,IE,noun,inanimate,inanimate
GE,GE_2110923,georgian,"german, russian",FALSE,no,imereti,M,46,hide,IL,IL_hide.wav,6,bad,0,Georgian,kat,different,Kartvelian,Greater Mesopotamia,W and SW Eurasia,44,42,other,action,action,animate
GE,GE_2148242,georgian,"german, russian",FALSE,no,NA,M,46,meat,BW,BW_meat.wav,2,cook,0,Georgian,kat,different,Kartvelian,Greater Mesopotamia,W and SW Eurasia,44,42,other,noun,inanimate,inanimate
GR,GR_2041819,greek,german,FALSE,no,NA,F,43,cook,KR,KR_cook.wav,2,snake,0,Greek,ell,different,IE,Europe,W and SW Eurasia,22,39,IE,action,action,animate
HU,HU_2116551,hungarian,german,FALSE,no,NA,F,64,water,KD,KD_water.wav,5,meat,0,Hungarian,hun,roman,Finno-Ugric,Europe,W and SW Eurasia,20,47,other,noun,inanimate,inanimate
HU,HU_2117798,hungarian,german,FALSE,no,NA,F,44,good,NC,NC_good.wav,3,good,1,Hungarian,hun,roman,Finno-Ugric,Europe,W and SW Eurasia,20,47,other,property,adjective,animate
HU,HU_2117904,hungarian,russian,FALSE,no,NA,F,61,good,NC,NC_good.wav,2,good,1,Hungarian,hun,roman,Finno-Ugric,Europe,W and SW Eurasia,20,47,other,property,adjective,animate
TR,TR_2113042,kurdish,turkish,FALSE,no,NA,M,27,cook,KR,KR_cook.wav,4,child,0,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,action,action,animate
PL,PL_2011225,polish,german,FALSE,no,NA,F,29,tiger,BW,BW_tiger.wav,1,man,0,Polish,pol,roman,IE,Europe,W and SW Eurasia,20,52,IE,noun,animal,animate
PL,PL_2060855,polish,german ,FALSE,no,NA,F,33,fruit,IL,IL_fruit.wav,3,deer,0,Polish,pol,roman,IE,Europe,W and SW Eurasia,20,52,IE,noun,inanimate,inanimate
GE,GE_2131090,russian,"georgian, greek",FALSE,no,NA,F,69,fruit,KD,KD_fruit.wav,2,meat,0,Georgian,kat,different,Kartvelian,Greater Mesopotamia,W and SW Eurasia,44,42,other,noun,inanimate,inanimate
RU,RU_2069776,russian ,macedonian,FALSE,no,NA,F,26,man,IL,IL_man.wav,2,man,1,Russian,rus,different,IE,Inner Asia,N-C Asia,38,56,IE,noun,people,animate
RU,RU_2064842,"russian, belarusian","german, polish",FALSE,no,NA,F,45,eat,IL,IL_eat.wav,1,eat,1,Russian,rus,different,IE,Inner Asia,N-C Asia,38,56,IE,action,action,animate
ES,ES_2102937,spanish,french,FALSE,no,NA,F,54,hunt,IL,IL_hunt.wav,2,hunt,1,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,action,action,animate
ES,ES_2065961,spanish,"french, portuguese",FALSE,no,NA,F,65,tiger,KR,KR_tiger.wav,2,sharp,0,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,noun,animal,animate
ZU,ZU_2106921,zulu,german,FALSE,no,NA,F,29,snake,SU,SU_snake.wav,2,snake,1,Zulu,zul,roman,Benue-Congo,S Africa,Africa,30,-30,other,noun,animal,animate
AL,AL_2110262,albanian,"english, french",TRUE,L2,"tosk, standard",F,41,sharp,NC,NC_sharp.wav,3,sharp,1,Albanian,als,roman,IE,Europe,W and SW Eurasia,20,41,IE,property,adjective,animate
AL,AL_2144707,albanian,"italian, french, german, english",TRUE,L2,NA,F,60,fruit,GB,GB_fruit.wav,4,water,0,Albanian,als,roman,IE,Europe,W and SW Eurasia,20,41,IE,noun,inanimate,inanimate
AL,AL_2200030,albanian,"serbian,english",TRUE,L2,NA,F,31,rock,KR,KR_rock.wav,6,rock,1,Albanian,als,roman,IE,Europe,W and SW Eurasia,20,41,IE,noun,inanimate,inanimate
AL,AL_2137891,albanian ,"english, italian, french ",TRUE,L2,NA,M,31,snake,NC,NC_snake.wav,1,snake,1,Albanian,als,roman,IE,Europe,W and SW Eurasia,20,41,IE,noun,animal,animate
AL,AL_2145029,albanianja,"english, italian, french",TRUE,L2,NA,F,46,knife,BW,BW_knife.wav,3,knife,1,Albanian,als,roman,IE,Europe,W and SW Eurasia,20,41,IE,noun,inanimate,inanimate
EN,EN_2031824,arabic,english,TRUE,L2,NA,M,22,big,BW,BW_big.wav,14,child,0,English UK,eng,roman,IE,Europe,W and SW Eurasia,0,52,IE,property,adjective,animate
FR,FR_2103080,arabic,"english, french",TRUE,L2,NA,F,28,that,KD,KD_that.wav,2,that,1,French,fra,roman,IE,Europe,W and SW Eurasia,25,62,IE,property,demonstrative,animate
FR,FR_2100642,arabic,"french, english",TRUE,L2,NA,M,27,bad,BW,BW_bad.wav,4,bad,1,French,fra,roman,IE,Europe,W and SW Eurasia,25,62,IE,property,adjective,animate
EN,EN_2044230,arabic ,"english, russian, spanish ",TRUE,L2,levant ,M,35,cut,GB,GB_cut.wav,4,this,0,English UK,eng,roman,IE,Europe,W and SW Eurasia,0,52,IE,action,action,animate
AM,AM_2131488,armenian,"english, bulgarian, russian, german",TRUE,L2,NA,F,26,that,BW,BW_that.wav,5,sharp,0,Amharic,amh,different,Afro-Asiatic,Greater Abyssinia,Africa,38,10,other,property,demonstrative,animate
AM,AM_2132352,armenian,"english, italian, russian",TRUE,L2,gyumri,F,21,woman,IL,IL_woman.wav,3,sleep,0,Amharic,amh,different,Afro-Asiatic,Greater Abyssinia,Africa,38,10,other,noun,people,animate
AM,AM_2131367,armenian,"english, russian, german",TRUE,L2,NA,M,27,meat,BW,BW_meat.wav,2,bad,0,Amharic,amh,different,Afro-Asiatic,Greater Abyssinia,Africa,38,10,other,noun,inanimate,inanimate
AM,AM_2129759,armenian,"english, russian, german, spanish",TRUE,L2,NA,F,28,child,IL,IL_child.wav,2,child,1,Amharic,amh,different,Afro-Asiatic,Greater Abyssinia,Africa,38,10,other,noun,people,animate
AM,AM_2135205,armenian,"english, russian, spanish",TRUE,L2,"gyumri, mastara",F,23,hide,NC,NC_hide.wav,7,pound,0,Amharic,amh,different,Afro-Asiatic,Greater Abyssinia,Africa,38,10,other,action,action,animate
AM,AM_2090125,armenian,"russian, english",TRUE,L2,sisian,F,27,one,BW,BW_one.wav,5,one,1,Amharic,amh,different,Afro-Asiatic,Greater Abyssinia,Africa,38,10,other,property,quantifier,animate
AM,AM_2130356,armenian,"russian, english",TRUE,L2,NA,F,35,gather,KR,KR_gather.wav,3,cut,0,Amharic,amh,different,Afro-Asiatic,Greater Abyssinia,Africa,38,10,other,action,action,animate
AM,AM_2135714,armenian,"russian, english",TRUE,L2,NA,F,24,dull,BW,BW_dull.wav,2,big,0,Amharic,amh,different,Afro-Asiatic,Greater Abyssinia,Africa,38,10,other,property,adjective,animate
AM,AM_2113553,armenian,"russian, english ",TRUE,L2,NA,F,18,hide,NC,NC_hide.wav,3,hide,1,Amharic,amh,different,Afro-Asiatic,Greater Abyssinia,Africa,38,10,other,action,action,animate
AM,AM_2110154,armenian,"russian, english, french",TRUE,L2,gyumri,F,27,eat,KD,KD_eat.wav,3,eat,1,Amharic,amh,different,Afro-Asiatic,Greater Abyssinia,Africa,38,10,other,action,action,animate
AM,AM_2132050,armenian,"russian, english, german",TRUE,L2,NA,F,21,fire,GB,GB_fire.wav,2,fire,1,Amharic,amh,different,Afro-Asiatic,Greater Abyssinia,Africa,38,10,other,noun,inanimate,inanimate
DE,DE_2074160,armenian,"russian, english, german",TRUE,L2,NA,F,30,cook,GB,GB_cook.wav,5,cook,1,German,deu,roman,IE,Europe,W and SW Eurasia,10,52,IE,action,action,animate
AM,AM_2089819,armenian,"russian, english, german ",TRUE,L2,NA,F,25,gather,GB,GB_gather.wav,5,gather,1,Amharic,amh,different,Afro-Asiatic,Greater Abyssinia,Africa,38,10,other,action,action,animate
AM,AM_2090231,armenian,"russian, english, german, japanese",TRUE,L2,ararat,F,18,cook,KR,KR_cook.wav,1,hide,0,Amharic,amh,different,Afro-Asiatic,Greater Abyssinia,Africa,38,10,other,action,action,animate
AM,AM_2135059,armenian ,"english,russian,spanish",TRUE,L2,karno,F,23,woman,BW,BW_woman.wav,1,bad,0,Amharic,amh,different,Afro-Asiatic,Greater Abyssinia,Africa,38,10,other,noun,people,animate
DE,DE_2022038,austriangerman,"english, croatian",TRUE,L2,graz,F,28,fire,IL,IL_fire.wav,2,water,0,German,deu,roman,IE,Europe,W and SW Eurasia,10,52,IE,noun,inanimate,inanimate
